POSICAO_RANKING,IBGE,UF,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,QTD_UBS,UBS_POR_10MIL,DADO_UBS_AUSENTE,QTD_LEITOS_SUS,LEITOS_SUS_POR_10MIL,DEFICIT_UBS,DEFICIT_LEITOS,IPIS,FAIXA_IPIS
3793,522050,GO,Serranópolis,8237.0,4.0,4.856136943061794,False,13.0,15.782445064950831,43.336175545429036,61.97504948665276,52.6556125160409,Baixa prioridade
3794,355510,SP,Tupi Paulista,16259.0,7.0,4.30530782950981,False,30.0,18.451319269327755,49.7635239832384,55.54487918476755,52.654201584002976,Baixa prioridade
3795,291680,BA,Itarantim,17485.0,8.0,4.575350300257363,False,30.0,17.157563625965114,46.61253393968532,58.66194970918705,52.63724182443619,Baixa prioridade
3796,260450,PE,Chã Grande,21258.0,9.0,4.233700254022015,False,40.0,18.816445573431178,50.599076838240784,54.66517330982128,52.63212507403103,Baixa prioridade
3797,420840,SC,Itapiranga,17268.0,7.0,4.053741023859161,False,34.0,19.689599258744497,52.69893076462087,52.56146722765542,52.63019899613815,Baixa prioridade
3798,230565,CE,Ipaporanga,11963.0,6.0,5.01546434840759,False,18.0,15.046393045222771,41.477064026711396,63.748433871025775,52.612748948868585,Baixa prioridade
3799,270640,AL,Pão de Açúcar,24291.0,9.0,3.705075954057058,False,52.0,21.407105512329668,56.767328451991375,48.42344615232946,52.59538730216042,Baixa prioridade
3800,250890,PB,Mamanguape,46966.0,20.0,4.258399693395222,False,88.0,18.736958650938977,50.31087147805848,54.85668269140224,52.58377708473036,Baixa prioridade
3801,521080,GO,Itajá,4276.0,1.0,2.3386342376052385,False,12.0,28.06361085126286,72.71165095695153,32.38579893967592,52.548724948313726,Baixa prioridade
3802,314910,MG,Pedralva,10891.0,7.0,6.427325314479846,False,9.0,8.263703975759801,25.002767096086046,80.0900979891232,52.54643254260462,Baixa prioridade
3803,330370,RJ,Paraíba do Sul,44479.0,24.0,5.395804761797702,False,59.0,13.264686706086017,37.039062654425535,68.04113345567046,52.540098055048,Baixa prioridade
3804,110120,RO,Ministro Andreazza,6519.0,2.0,3.067955207853965,False,16.0,24.54364166283172,64.20157063719121,40.86652886762883,52.53404975241002,Baixa prioridade
